"name","untreated_mean","untreated_pct_rank","treated_mean","treated_pct_rank"
"2.2.2.1.2.2.3.2.3.1.2.1.2.1.1.2.2.2.2.2.2.1",0.32983838022432,90.0918452546618,0.331064847369788,40.4648705758056
"2.2.2.1.2.2.3.2.2.2.2.1.2.1.1.2.2.2.2.2.2.1",0.332246381145482,93.3481770108544,0.323536713741392,31.4315900686741
"2.2.2.1.2.2.3.2.2.1.1.1.2.1.1.2.2.2.2.2.2.1",0.329828231781277,90.0640133593098,0.328076951560977,37.3305159359042
"2.2.2.1.2.2.3.2.2.1.3.1.2.1.1.2.2.2.2.2.2.1",0.330869327040635,91.9287503478987,0.324053345431506,32.2592005634795
"2.2.2.1.2.2.3.2.2.1.2.2.2.1.1.2.2.2.2.2.2.1",0.337129336249658,97.6342888950738,0.327053119227185,36.062687092798
"2.2.2.1.2.2.3.2.2.1.2.1.1.1.1.2.2.2.2.2.2.1",0.330818403819695,91.9009184525466,0.328436056280613,37.7531255502729
"2.2.2.1.2.2.3.2.2.1.2.1.3.1.1.2.2.2.2.2.2.1",0.33040548128825,91.3442805455052,0.327353149127144,36.5029054410988
"2.2.2.1.2.2.3.2.2.1.2.1.2.2.1.2.2.2.2.2.2.1",0.330243478840688,91.0102978012803,0.32645442987637,35.3231202676528
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.2.2.2.2.2.2.2.1",0.330800381695929,91.8730865571946,0.32298469219615,30.7272407113928
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.1.2.2.2.2.2.1",0.331233173039405,92.3183968828277,0.32821394528821,37.4185596055644
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.3.2.2.2.2.2.1",0.330390247111172,91.288616754801,0.323267189762358,31.0265891882374
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.3.2.2.2.2.1",0.33819058601102,98.0795992207069,0.329003446200842,38.6687797147385
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.2.1.2.2.2.1",0.335190523339759,96.6880044531033,0.337584741856762,45.6946645536186
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.2.3.2.2.2.1",0.328489028405329,87.5869746729752,0.321661176426399,28.7726712449375
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.2.2.3.2.2.1",0.332508761492696,93.6543278597272,0.32206392749013,29.4241944004226
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.2.2.2.1.2.1",0.330525183730762,91.3999443362093,0.325276997969673,33.73833421377
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.2.2.2.3.2.1",0.329971773647754,90.537155580295,0.32351714513312,31.413981334742
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.2.2.2.2.1.1",0.328749879305189,88.3384358474812,0.32341142271445,31.2202852614897
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.2.2.2.2.3.1",0.329871392386083,90.2031728360701,0.328510818469019,37.8763866877972
"2.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.2.2.2.2.2.2",0.334526647058254,95.9643751739493,0.324845379127591,33.2628983976052
"1.2.1.1.2.2.3.2.2.1.2.1.2.1.1.2.1.2.2.2.2.1",0.295605684229464,24.4364041191205,0.3474048563437,52.0514175030815
"3.2.1.1.2.2.3.2.2.1.2.1.2.1.1.2.1.2.2.2.2.1",0.294697960349696,20.4842749791261,0.288070312149638,0.862827962669484
